date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-13 03:00:00,997.13,3.15,276.54,1.03,85.9,7.66,6.58,1.08,4.12,6.6,1254.01,2.19,3.26,217.1,0.0,0.0,0.0,0.0,0.0,13.4,425.5
2020-01-13 03:10:00,997.07,3.4,276.79,1.32,86.2,7.8,6.72,1.08,4.2,6.74,1252.73,2.92,4.53,221.9,0.0,0.0,0.0,0.0,0.0,13.41,424.9
2020-01-13 03:20:00,997.05,3.96,277.35,1.63,84.7,8.11,6.87,1.24,4.3,6.89,1250.12,2.94,4.29,222.2,0.0,0.0,0.0,0.0,0.0,13.41,424.1
2020-01-13 03:30:00,997.04,4.35,277.75,1.81,83.5,8.34,6.96,1.38,4.36,6.99,1248.28,3.3,6.29,213.2,0.0,0.0,0.0,0.0,0.0,13.41,423.6
2020-01-13 03:40:00,997.08,4.72,278.12,1.92,82.0,8.56,7.02,1.54,4.39,7.04,1246.63,5.21,7.91,208.1,0.0,0.0,0.0,0.0,0.0,13.43,423.3
2020-01-13 03:50:00,997.06,4.82,278.22,1.87,81.1,8.62,6.99,1.63,4.37,7.01,1246.18,4.33,6.89,195.4,0.0,0.0,0.0,0.0,0.0,13.46,423.7
2020-01-13 04:00:00,997.03,4.31,277.7,1.5,81.9,8.31,6.81,1.5,4.26,6.83,1248.55,1.98,5.37,161.1,0.0,0.0,0.0,0.0,0.0,13.5,426.1
2020-01-13 04:10:00,997.06,3.76,277.16,1.32,84.0,8.0,6.72,1.28,4.2,6.74,1251.08,1.88,2.92,176.3,0.0,0.0,0.0,0.0,0.0,13.57,427.6
2020-01-13 04:20:00,997.11,3.41,276.8,1.2,85.4,7.8,6.66,1.14,4.17,6.68,1252.77,0.7,1.72,135.9,0.0,0.0,0.0,0.0,0.0,13.66,428.2
2020-01-13 04:30:00,997.13,3.34,276.73,1.25,86.1,7.77,6.69,1.08,4.18,6.71,1253.07,0.97,2.32,115.0,0.0,0.0,0.0,0.0,0.0,13.76,428.1
2020-01-13 04:40:00,997.03,3.24,276.64,1.14,86.0,7.71,6.63,1.08,4.15,6.65,1253.44,1.89,3.28,168.7,0.0,0.0,0.0,0.0,0.0,13.83,428.1
2020-01-13 04:50:00,996.82,2.94,276.35,0.96,86.8,7.55,6.55,1.0,4.1,6.57,1254.61,1.4,2.64,193.3,0.0,0.0,0.0,0.0,0.0,13.87,429.2
2020-01-13 05:00:00,996.79,2.89,276.3,1.03,87.5,7.52,6.58,0.94,4.12,6.6,1254.76,0.98,2.24,149.2,0.0,0.0,0.0,0.0,0.0,13.88,428.6
2020-01-13 05:10:00,996.86,3.02,276.43,1.12,87.3,7.59,6.63,0.96,4.14,6.65,1254.25,1.47,3.45,175.1,0.0,0.0,0.0,0.0,0.0,13.86,427.8
2020-01-13 05:20:00,996.88,3.24,276.64,1.28,86.9,7.71,6.7,1.01,4.19,6.72,1253.24,1.79,4.09,133.7,0.0,0.0,0.0,0.0,0.0,13.83,428.1
2020-01-13 05:30:00,996.88,3.45,276.86,1.34,86.0,7.83,6.73,1.1,4.21,6.75,1252.27,1.79,3.45,170.1,0.0,0.0,0.0,0.0,0.0,13.8,427.9
2020-01-13 05:40:00,996.82,3.44,276.85,1.31,85.9,7.82,6.72,1.1,4.2,6.74,1252.23,1.75,2.86,184.0,0.0,0.0,0.0,0.0,0.0,13.8,430.3
2020-01-13 05:50:00,996.72,3.38,276.8,1.27,86.0,7.79,6.7,1.09,4.19,6.72,1252.39,2.59,4.19,194.4,0.0,0.0,0.0,0.0,0.0,13.83,428.3
2020-01-13 06:00:00,996.65,3.35,276.78,1.29,86.3,7.77,6.71,1.06,4.2,6.73,1252.44,2.88,3.83,194.6,0.0,0.0,0.0,0.0,0.0,13.89,427.3
2020-01-13 06:10:00,996.69,3.24,276.66,1.2,86.4,7.71,6.66,1.05,4.17,6.68,1253.01,2.55,3.65,192.7,0.0,0.0,0.0,0.0,0.0,13.93,430.2
2020-01-13 06:20:00,996.71,3.2,276.62,1.26,87.0,7.69,6.69,1.0,4.19,6.71,1253.2,1.05,2.76,186.5,0.0,0.0,0.0,0.0,0.0,13.96,429.7
2020-01-13 06:30:00,996.74,3.2,276.62,1.24,86.9,7.69,6.68,1.01,4.18,6.7,1253.24,0.57,2.5,105.0,0.0,0.0,0.0,0.0,0.0,13.96,429.6
2020-01-13 06:40:00,996.74,3.18,276.6,1.19,86.7,7.68,6.66,1.02,4.16,6.68,1253.34,1.53,2.56,142.7,0.0,0.0,0.0,0.0,0.0,13.97,431.0
2020-01-13 06:50:00,996.69,3.19,276.61,1.19,86.7,7.68,6.66,1.02,4.17,6.68,1253.24,1.59,2.56,174.5,0.0,0.0,0.0,0.0,0.0,13.98,430.7
2020-01-13 07:00:00,996.65,3.06,276.49,1.09,86.8,7.61,6.61,1.01,4.14,6.63,1253.79,1.95,3.16,194.5,0.0,0.0,0.0,0.0,0.0,13.99,432.5
2020-01-13 07:10:00,996.62,3.04,276.46,1.12,87.2,7.6,6.63,0.97,4.15,6.65,1253.86,0.77,2.08,170.8,0.0,0.0,0.0,0.0,0.0,14.03,431.8
2020-01-13 07:20:00,996.57,3.15,276.58,1.19,86.9,7.66,6.66,1.0,4.17,6.68,1253.25,1.83,3.28,156.5,0.0,0.0,0.0,0.0,0.0,14.07,430.2
2020-01-13 07:30:00,996.49,3.32,276.76,1.24,86.2,7.76,6.68,1.07,4.18,6.71,1252.37,1.97,3.16,181.7,0.0,0.0,0.0,0.0,0.0,14.12,429.9
2020-01-13 07:40:00,996.55,3.33,276.77,1.24,86.1,7.76,6.68,1.08,4.18,6.71,1252.39,1.38,2.64,170.8,0.0,0.0,0.0,0.0,0.0,14.16,432.4
2020-01-13 07:50:00,996.46,3.34,276.78,1.28,86.3,7.76,6.7,1.06,4.19,6.72,1252.27,1.77,2.92,147.3,0.0,0.0,0.0,0.0,0.0,14.21,435.4
2020-01-13 08:00:00,996.48,3.35,276.79,1.29,86.3,7.77,6.71,1.07,4.2,6.73,1252.2,1.19,2.16,194.6,0.0,0.0,0.0,0.0,1.35,14.28,438.0
2020-01-13 08:10:00,996.45,3.17,276.62,1.2,86.8,7.68,6.66,1.01,4.17,6.69,1253.0,1.9,2.9,212.9,0.0,0.0,0.4,1.93,3.09,14.36,434.9
2020-01-13 08:20:00,996.45,3.14,276.58,1.26,87.4,7.66,6.69,0.96,4.19,6.72,1253.14,1.44,2.28,180.9,0.0,0.0,1.61,4.05,5.79,14.44,436.2
2020-01-13 08:30:00,996.45,3.2,276.64,1.3,87.3,7.69,6.71,0.98,4.2,6.74,1252.87,0.52,1.64,177.0,0.0,0.0,2.82,7.92,11.78,14.5,435.5
2020-01-13 08:40:00,996.47,3.26,276.7,1.31,87.0,7.72,6.72,1.0,4.2,6.74,1252.62,1.03,1.88,157.5,0.0,0.0,6.24,15.44,21.04,14.58,437.8
2020-01-13 08:50:00,996.4,3.42,276.87,1.51,87.2,7.81,6.81,1.0,4.26,6.84,1251.73,1.15,2.48,188.4,0.0,0.0,10.46,23.17,25.48,14.65,436.3
2020-01-13 09:00:00,996.34,3.95,277.4,1.81,85.9,8.11,6.97,1.14,4.36,6.99,1249.21,3.65,5.33,203.8,0.0,0.0,17.51,37.26,57.92,14.73,428.5
2020-01-13 09:10:00,996.28,4.26,277.72,1.89,84.5,8.29,7.0,1.28,4.38,7.03,1247.71,4.21,6.01,205.8,0.0,0.0,33.0,69.3,75.68,14.8,426.2
2020-01-13 09:20:00,996.19,4.33,277.8,1.9,84.1,8.33,7.01,1.32,4.39,7.03,1247.27,3.75,5.29,207.8,0.0,0.0,36.82,77.61,84.56,14.84,426.2
2020-01-13 09:30:00,996.24,4.27,277.73,1.82,84.0,8.3,6.97,1.33,4.36,6.99,1247.63,3.4,4.33,200.2,0.0,0.0,46.88,98.26,110.04,14.84,427.4
2020-01-13 09:40:00,996.25,4.19,277.64,1.75,84.1,8.24,6.93,1.31,4.34,6.96,1248.05,2.49,3.32,186.4,0.0,0.0,61.77,129.54,148.07,14.82,428.7
2020-01-13 09:50:00,996.23,3.88,277.34,1.53,84.6,8.07,6.83,1.24,4.27,6.85,1249.45,2.7,4.05,181.4,0.0,0.0,72.64,152.12,163.32,14.82,428.6
2020-01-13 10:00:00,996.21,3.86,277.32,1.57,85.0,8.05,6.85,1.21,4.29,6.87,1249.53,2.62,4.01,178.7,0.0,0.0,82.49,171.24,178.57,14.84,428.5
2020-01-13 10:10:00,996.24,3.92,277.38,1.64,85.0,8.09,6.88,1.21,4.3,6.9,1249.27,2.86,3.89,187.3,0.0,0.0,87.73,181.85,192.66,14.86,428.5
2020-01-13 10:20:00,996.24,4.06,277.52,1.74,84.8,8.17,6.93,1.24,4.34,6.95,1248.62,2.84,3.97,184.1,0.0,0.0,90.74,189.19,195.17,14.9,429.1
2020-01-13 10:30:00,996.18,4.15,277.61,1.85,84.9,8.22,6.98,1.24,4.37,7.01,1248.1,2.98,3.81,173.1,0.0,0.0,100.4,208.69,221.81,14.93,431.1
2020-01-13 10:40:00,996.15,4.31,277.78,1.97,84.7,8.32,7.05,1.27,4.41,7.07,1247.29,2.31,3.61,180.0,0.0,0.0,119.32,245.17,276.25,14.97,431.0
2020-01-13 10:50:00,996.13,4.56,278.03,2.09,83.9,8.47,7.1,1.36,4.45,7.13,1246.13,2.3,3.12,182.8,0.0,0.0,141.45,287.64,316.02,15.03,430.1
2020-01-13 11:00:00,995.99,4.82,278.3,2.14,82.7,8.62,7.13,1.49,4.46,7.16,1244.8,2.62,4.29,186.3,0.0,0.0,138.23,284.56,295.56,15.13,427.4
2020-01-13 11:10:00,995.78,4.99,278.49,2.1,81.5,8.72,7.11,1.61,4.45,7.14,1243.77,4.36,6.15,204.3,0.0,0.0,122.33,251.35,295.56,15.26,425.1
2020-01-13 11:20:00,995.76,5.0,278.5,2.01,80.9,8.73,7.06,1.67,4.42,7.09,1243.7,4.23,6.85,213.5,0.0,0.0,78.07,162.36,220.66,15.41,423.7
2020-01-13 11:30:00,995.76,4.96,278.46,2.1,81.7,8.7,7.11,1.59,4.45,7.14,1243.89,2.48,3.69,173.2,0.0,0.0,63.58,133.4,165.25,15.51,425.7
2020-01-13 11:40:00,995.59,5.03,278.54,2.22,82.0,8.75,7.17,1.57,4.49,7.2,1243.34,2.18,3.49,180.3,0.0,0.0,99.6,211.39,301.93,15.58,426.6
2020-01-13 11:50:00,995.48,5.15,278.67,2.21,81.2,8.82,7.16,1.66,4.49,7.2,1242.64,4.17,6.29,196.7,0.0,0.0,147.48,304.05,360.42,15.67,424.9
2020-01-13 12:00:00,995.33,5.18,278.71,2.18,80.9,8.84,7.15,1.69,4.48,7.18,1242.36,4.11,5.81,196.0,0.0,0.0,170.02,349.81,404.25,15.76,424.5
2020-01-13 12:10:00,995.2,5.24,278.78,2.27,81.1,8.88,7.2,1.68,4.51,7.23,1241.89,3.4,5.11,200.8,0.0,0.0,163.78,337.64,429.15,15.84,424.6
2020-01-13 12:20:00,995.13,5.26,278.81,2.26,80.9,8.89,7.19,1.7,4.51,7.23,1241.71,3.1,5.57,202.8,0.0,0.0,159.15,327.22,375.68,15.9,424.6
2020-01-13 12:30:00,994.97,5.27,278.83,2.25,80.8,8.89,7.19,1.71,4.5,7.22,1241.49,2.97,4.97,208.6,0.0,0.0,175.05,354.63,444.4,15.97,424.7
2020-01-13 12:40:00,994.86,5.28,278.85,2.21,80.5,8.9,7.16,1.74,4.49,7.2,1241.32,2.92,3.97,211.6,0.0,0.0,139.03,288.03,310.81,16.05,424.5
2020-01-13 12:50:00,994.68,5.22,278.81,2.2,80.8,8.86,7.16,1.7,4.49,7.2,1241.34,2.48,3.28,205.3,0.0,0.0,130.18,269.69,310.81,16.15,424.8
2020-01-13 13:00:00,994.59,5.25,278.84,2.21,80.7,8.88,7.17,1.71,4.49,7.21,1241.11,2.42,4.77,205.8,0.0,0.0,112.88,236.49,251.16,16.25,424.9
2020-01-13 13:10:00,994.62,5.24,278.83,2.15,80.4,8.88,7.14,1.74,4.47,7.17,1241.19,2.65,4.53,227.0,0.0,0.0,115.69,239.77,255.6,16.35,424.5
2020-01-13 13:20:00,994.44,5.26,278.86,2.17,80.4,8.89,7.14,1.74,4.48,7.18,1240.89,3.54,5.01,216.4,0.0,0.0,121.73,250.39,271.81,16.45,424.4
2020-01-13 13:30:00,994.22,5.26,278.88,2.21,80.6,8.89,7.17,1.72,4.5,7.21,1240.58,3.79,6.45,214.6,0.0,0.0,93.96,195.75,220.66,16.52,424.5
2020-01-13 13:40:00,994.1,5.39,279.03,2.29,80.3,8.97,7.2,1.77,4.52,7.25,1239.82,2.98,4.17,192.4,0.0,0.0,67.2,143.63,168.53,16.55,425.6
2020-01-13 13:50:00,993.97,5.34,278.98,2.25,80.4,8.94,7.18,1.75,4.51,7.23,1239.93,3.58,5.29,178.8,0.0,0.0,55.13,116.6,137.07,16.55,424.8
2020-01-13 14:00:00,993.84,5.27,278.92,2.27,80.9,8.89,7.2,1.7,4.52,7.24,1240.05,2.93,4.85,189.2,0.0,0.0,69.62,146.33,164.67,16.54,425.4
2020-01-13 14:10:00,993.73,5.33,278.99,2.33,80.9,8.93,7.23,1.71,4.54,7.27,1239.63,2.89,4.67,184.0,0.0,0.0,96.78,198.84,218.15,16.52,425.5
2020-01-13 14:20:00,993.57,5.28,278.95,2.28,80.9,8.9,7.2,1.7,4.52,7.25,1239.67,3.57,5.25,180.4,0.0,0.0,84.1,179.15,202.9,16.52,425.3
2020-01-13 14:30:00,993.39,5.11,278.79,2.21,81.5,8.79,7.17,1.63,4.5,7.21,1240.23,3.47,4.89,182.6,0.0,0.0,57.34,136.68,146.91,16.52,425.5
2020-01-13 14:40:00,993.26,5.02,278.72,2.2,81.9,8.74,7.16,1.58,4.5,7.21,1240.43,3.34,4.93,188.1,0.0,0.0,50.91,127.41,139.19,16.49,425.9
2020-01-13 14:50:00,993.19,4.9,278.6,2.13,82.2,8.67,7.12,1.54,4.47,7.17,1240.93,3.21,4.77,194.4,0.0,0.0,41.85,113.71,118.34,16.43,426.0
2020-01-13 15:00:00,993.23,4.83,278.53,2.09,82.4,8.62,7.11,1.52,4.46,7.15,1241.32,2.93,4.61,197.3,0.0,0.0,37.02,105.02,110.04,16.33,425.9
2020-01-13 15:10:00,993.12,4.72,278.43,2.04,82.7,8.56,7.08,1.48,4.45,7.13,1241.66,2.52,4.01,192.4,0.0,0.0,33.0,95.75,99.81,16.21,426.2
2020-01-13 15:20:00,992.94,4.56,278.29,2.0,83.4,8.47,7.06,1.41,4.43,7.11,1242.15,2.87,4.17,187.5,0.0,0.0,31.79,91.7,97.3,16.08,426.3
2020-01-13 15:30:00,992.77,4.49,278.22,1.98,83.7,8.42,7.05,1.37,4.43,7.1,1242.28,1.79,3.2,196.7,0.0,0.0,37.83,97.49,129.15,15.95,427.5
2020-01-13 15:40:00,992.69,4.41,278.15,1.92,83.8,8.38,7.02,1.36,4.41,7.07,1242.53,1.6,3.28,211.7,0.0,0.0,22.74,71.24,80.69,15.83,426.1
2020-01-13 15:50:00,992.6,4.33,278.08,1.94,84.4,8.33,7.03,1.3,4.42,7.08,1242.76,1.31,3.57,125.3,0.0,0.0,17.51,58.49,64.29,15.73,427.8
2020-01-13 16:00:00,992.48,4.26,278.02,1.94,84.8,8.29,7.03,1.26,4.42,7.08,1242.94,3.02,5.17,167.0,0.0,0.0,14.49,47.3,52.7,15.65,428.8
2020-01-13 16:10:00,992.45,4.21,277.97,1.9,84.9,8.26,7.01,1.25,4.4,7.06,1243.15,2.88,5.41,178.2,0.0,0.0,11.07,36.1,41.31,15.56,428.1
2020-01-13 16:20:00,992.36,4.14,277.9,1.9,85.3,8.22,7.01,1.21,4.4,7.06,1243.35,2.53,4.93,170.7,0.0,0.0,7.44,25.1,29.92,15.45,428.8
2020-01-13 16:30:00,992.27,4.13,277.9,1.86,85.1,8.21,6.99,1.22,4.39,7.04,1243.3,2.64,3.97,190.8,0.0,0.0,4.02,15.44,20.27,15.34,428.1
2020-01-13 16:40:00,992.19,4.13,277.91,1.8,84.7,8.21,6.96,1.26,4.37,7.01,1243.18,4.43,6.13,202.8,0.0,0.0,1.61,7.14,10.81,15.23,427.8
2020-01-13 16:50:00,992.06,4.19,277.98,1.78,84.3,8.24,6.95,1.29,4.37,7.01,1242.78,4.06,5.41,199.4,0.0,0.0,0.0,2.12,3.47,15.11,427.7
2020-01-13 17:00:00,991.93,4.19,277.99,1.79,84.3,8.25,6.95,1.29,4.37,7.01,1242.59,3.86,4.85,201.1,0.0,0.0,0.0,0.0,1.35,14.97,427.4
2020-01-13 17:10:00,991.86,4.27,278.08,1.85,84.2,8.29,6.98,1.31,4.39,7.04,1242.14,3.64,5.93,205.7,0.0,0.0,0.0,0.0,0.0,14.82,426.5
2020-01-13 17:20:00,991.9,4.33,278.14,1.88,84.0,8.33,7.0,1.33,4.4,7.05,1241.91,2.52,3.41,207.2,0.0,0.0,0.0,0.0,0.0,14.69,426.9
2020-01-13 17:30:00,991.82,4.34,278.15,1.9,84.1,8.33,7.01,1.32,4.41,7.06,1241.78,3.71,6.09,210.0,0.0,0.0,0.0,0.0,0.0,14.59,427.3
2020-01-13 17:40:00,991.95,4.43,278.23,1.95,83.9,8.39,7.04,1.35,4.42,7.09,1241.52,5.76,9.09,211.3,0.0,0.0,0.0,0.0,0.0,14.52,426.4
2020-01-13 17:50:00,992.09,4.47,278.26,1.93,83.5,8.41,7.02,1.39,4.42,7.08,1241.5,6.37,9.69,214.9,0.0,0.0,0.0,0.0,0.0,14.47,426.3
2020-01-13 18:00:00,992.11,4.48,278.27,1.92,83.4,8.41,7.02,1.4,4.41,7.07,1241.51,5.94,7.89,216.1,0.0,0.0,0.0,0.0,0.0,14.39,426.7
2020-01-13 18:10:00,992.11,4.54,278.33,1.91,83.0,8.45,7.01,1.44,4.41,7.07,1241.24,5.33,7.97,217.4,0.0,0.0,0.0,0.0,0.0,14.28,427.1
2020-01-13 18:20:00,992.27,4.59,278.37,1.85,82.3,8.48,6.98,1.5,4.39,7.03,1241.22,5.07,7.73,215.4,0.0,0.0,0.0,0.0,0.0,14.18,427.4
2020-01-13 18:30:00,992.28,4.61,278.39,1.8,81.9,8.49,6.96,1.54,4.37,7.01,1241.15,5.91,8.33,212.8,0.0,0.0,0.0,0.0,0.0,14.1,428.0
2020-01-13 18:40:00,992.08,4.69,278.49,1.81,81.5,8.54,6.96,1.58,4.38,7.02,1240.53,5.42,8.07,205.6,0.0,0.0,0.0,0.0,0.0,14.04,428.2
2020-01-13 18:50:00,991.92,4.64,278.44,1.79,81.7,8.51,6.95,1.56,4.37,7.01,1240.57,3.7,4.81,210.5,0.0,0.0,0.0,0.0,0.0,13.99,429.1
2020-01-13 19:00:00,991.71,4.6,278.42,1.8,82.0,8.49,6.96,1.53,4.38,7.02,1240.5,4.77,6.53,209.9,0.0,0.0,0.0,0.0,0.0,13.98,429.6
2020-01-13 19:10:00,991.78,4.6,278.42,1.84,82.2,8.49,6.98,1.51,4.39,7.04,1240.55,4.74,5.73,199.3,0.0,0.0,0.0,0.0,0.0,13.98,430.4
2020-01-13 19:20:00,991.83,4.6,278.42,1.82,82.1,8.49,6.97,1.52,4.38,7.03,1240.61,4.25,6.09,208.1,0.0,0.0,0.0,0.0,0.0,13.98,431.1
2020-01-13 19:30:00,991.74,4.57,278.39,1.83,82.3,8.47,6.97,1.5,4.38,7.03,1240.65,4.9,6.85,195.3,0.0,0.0,0.0,0.0,0.0,13.98,432.1
2020-01-13 19:40:00,991.54,4.46,278.3,1.87,83.2,8.41,6.99,1.41,4.4,7.05,1240.86,4.34,5.93,192.8,0.0,0.0,0.0,0.0,0.0,14.0,432.6
2020-01-13 19:50:00,991.47,4.4,278.24,1.88,83.6,8.37,7.0,1.37,4.4,7.06,1241.04,2.96,3.85,201.2,0.0,0.0,0.0,0.0,0.0,14.0,433.4
2020-01-13 20:00:00,991.43,4.41,278.25,1.92,83.8,8.38,7.02,1.36,4.42,7.08,1240.95,2.77,4.03,213.2,0.0,0.0,0.0,0.0,0.0,14.03,432.6
2020-01-13 20:10:00,991.28,4.46,278.31,1.98,83.9,8.4,7.05,1.35,4.44,7.11,1240.55,3.21,4.89,201.1,0.0,0.0,0.0,0.0,0.0,14.06,433.2
2020-01-13 20:20:00,991.1,4.38,278.25,1.96,84.2,8.36,7.04,1.32,4.43,7.1,1240.65,3.91,7.99,211.3,0.0,0.0,0.0,0.0,0.0,14.12,432.8
2020-01-13 20:30:00,991.08,4.34,278.21,1.96,84.5,8.33,7.04,1.29,4.43,7.1,1240.83,4.56,7.05,217.7,0.0,0.0,0.0,0.0,0.0,14.17,432.3
2020-01-13 20:40:00,991.09,4.27,278.14,1.98,85.0,8.29,7.05,1.24,4.44,7.11,1241.14,4.97,6.41,219.0,0.0,0.0,0.0,0.0,0.0,14.17,432.1
2020-01-13 20:50:00,991.12,4.21,278.08,1.98,85.3,8.26,7.05,1.21,4.43,7.11,1241.43,4.07,5.33,212.5,0.0,0.0,0.0,0.0,0.0,14.12,432.3
2020-01-13 21:00:00,990.83,4.18,278.07,1.96,85.4,8.24,7.04,1.2,4.43,7.1,1241.24,3.37,4.93,199.1,0.0,0.0,0.0,0.0,0.0,14.03,432.8
2020-01-13 21:10:00,990.53,4.05,277.97,1.93,86.0,8.17,7.02,1.14,4.42,7.09,1241.42,3.03,4.35,183.1,0.0,0.0,0.0,0.0,0.0,13.93,433.8
2020-01-13 21:20:00,990.46,4.06,277.98,1.98,86.3,8.17,7.05,1.12,4.44,7.12,1241.3,3.21,4.49,190.8,0.0,0.0,0.0,0.0,0.0,13.85,433.6
2020-01-13 21:30:00,990.47,3.97,277.89,1.94,86.6,8.12,7.03,1.09,4.43,7.1,1241.72,2.84,3.77,176.9,0.0,0.0,0.0,0.0,0.0,13.8,435.4
2020-01-13 21:40:00,990.15,3.82,277.77,1.9,87.2,8.03,7.01,1.03,4.41,7.08,1241.99,2.62,3.81,172.6,0.0,0.0,0.0,0.0,0.0,13.8,436.1
2020-01-13 21:50:00,990.11,3.71,277.66,1.87,87.7,7.97,6.99,0.98,4.4,7.06,1242.44,2.61,4.01,180.7,0.0,0.0,0.0,0.0,0.0,13.82,436.3
2020-01-13 22:00:00,990.02,3.59,277.54,1.81,88.1,7.9,6.96,0.94,4.39,7.03,1242.89,3.19,4.29,190.4,0.0,0.0,0.0,0.0,0.0,13.86,436.6
2020-01-13 22:10:00,989.91,3.57,277.53,1.82,88.3,7.89,6.97,0.92,4.39,7.04,1242.84,3.66,4.89,194.2,0.0,0.0,0.0,0.0,0.0,13.87,435.6
2020-01-13 22:20:00,989.82,3.73,277.7,1.93,88.0,7.98,7.03,0.96,4.43,7.1,1241.97,3.79,5.37,192.1,0.0,0.0,0.0,0.0,0.0,13.85,434.4
2020-01-13 22:30:00,989.86,3.9,277.86,1.95,87.1,8.08,7.04,1.04,4.43,7.11,1241.27,3.27,5.13,191.9,0.0,0.0,0.0,0.0,0.0,13.79,433.6
2020-01-13 22:40:00,989.89,3.98,277.94,1.97,86.7,8.12,7.04,1.08,4.44,7.12,1240.94,3.85,4.61,206.0,0.0,0.0,0.0,0.0,0.0,13.72,433.0
2020-01-13 22:50:00,989.78,4.03,278.01,1.96,86.3,8.16,7.04,1.12,4.43,7.11,1240.56,4.28,5.21,203.6,0.0,0.0,0.0,0.0,0.0,13.65,432.6
2020-01-13 23:00:00,989.8,3.95,277.92,1.89,86.4,8.11,7.0,1.1,4.41,7.08,1240.99,3.77,4.89,195.3,0.0,0.0,0.0,0.0,0.0,13.57,433.6
2020-01-13 23:10:00,989.81,3.78,277.75,1.84,87.1,8.01,6.98,1.03,4.4,7.05,1241.77,3.28,4.21,203.3,0.0,0.0,0.0,0.0,0.0,13.5,433.1
2020-01-13 23:20:00,989.87,3.91,277.88,1.91,86.7,8.09,7.01,1.08,4.42,7.08,1241.22,4.02,4.77,207.9,0.0,0.0,0.0,0.0,0.0,13.42,432.1
2020-01-13 23:30:00,989.86,4.07,278.04,1.87,85.5,8.18,6.99,1.19,4.41,7.06,1240.5,4.62,5.97,209.8,0.0,0.0,0.0,0.0,0.0,13.36,431.9
2020-01-13 23:40:00,989.85,4.07,278.04,1.85,85.4,8.18,6.98,1.19,4.4,7.05,1240.51,5.3,6.37,206.3,0.0,0.0,0.0,0.0,0.0,13.29,431.8
2020-01-13 23:50:00,989.78,4.22,278.19,1.91,84.9,8.26,7.01,1.25,4.42,7.09,1239.74,4.37,5.21,207.9,0.0,0.0,0.0,0.0,0.0,13.22,431.2
2020-01-14 00:00:00,989.64,4.38,278.37,1.93,84.0,8.36,7.02,1.34,4.42,7.09,1238.83,3.94,5.45,206.1,0.0,0.0,0.0,0.0,0.0,13.17,430.5
2020-01-14 00:10:00,989.73,4.47,278.45,1.98,83.8,8.41,7.05,1.36,4.44,7.12,1238.54,4.13,5.89,209.2,0.0,0.0,0.0,0.0,0.0,13.17,430.5
2020-01-14 00:20:00,989.64,4.54,278.53,2.0,83.5,8.45,7.06,1.39,4.45,7.13,1238.12,3.29,4.69,206.6,0.0,0.0,0.0,0.0,0.0,13.19,429.8
2020-01-14 00:30:00,989.52,4.45,278.45,1.99,84.0,8.4,7.06,1.34,4.45,7.13,1238.35,2.26,3.16,177.5,0.0,0.0,0.0,0.0,0.0,13.23,430.2
2020-01-14 00:40:00,989.31,4.29,278.3,1.95,84.7,8.3,7.03,1.27,4.43,7.11,1238.82,3.23,5.01,174.3,0.0,0.0,0.0,0.0,0.0,13.3,430.3
2020-01-14 00:50:00,989.06,4.07,278.1,1.85,85.4,8.18,6.98,1.19,4.4,7.06,1239.52,3.29,5.29,179.1,0.0,0.0,0.0,0.0,0.0,13.38,430.9
2020-01-14 01:00:00,989.0,3.89,277.93,1.79,86.1,8.07,6.95,1.12,4.38,7.03,1240.26,2.77,3.41,187.3,0.0,0.0,0.0,0.0,0.0,13.44,430.9
2020-01-14 01:10:00,988.89,3.89,277.94,1.79,86.1,8.08,6.95,1.12,4.39,7.03,1240.1,2.88,4.33,181.1,0.0,0.0,0.0,0.0,0.0,13.49,431.1
2020-01-14 01:20:00,988.51,3.87,277.94,1.75,86.0,8.06,6.93,1.13,4.37,7.01,1239.75,2.69,3.85,183.0,0.0,0.0,0.0,0.0,0.0,13.51,432.0
2020-01-14 01:30:00,988.24,3.9,278.0,1.86,86.5,8.08,6.99,1.09,4.41,7.07,1239.24,3.32,5.25,184.3,0.0,0.0,0.0,0.0,0.0,13.52,432.3
2020-01-14 01:40:00,988.14,4.12,278.22,1.93,85.6,8.2,7.02,1.18,4.43,7.11,1238.13,3.15,4.81,177.1,0.0,0.0,0.0,0.0,0.0,13.52,432.5
2020-01-14 01:50:00,987.97,4.13,278.25,1.91,85.4,8.21,7.01,1.2,4.43,7.1,1237.86,3.51,4.51,188.6,0.0,0.0,0.0,0.0,0.0,13.52,432.9
2020-01-14 02:00:00,987.76,4.15,278.28,1.96,85.6,8.22,7.04,1.18,4.44,7.12,1237.52,3.53,5.01,190.3,0.0,0.0,0.0,0.0,0.0,13.51,432.6
2020-01-14 02:10:00,987.66,4.21,278.35,1.97,85.3,8.26,7.04,1.21,4.45,7.13,1237.11,2.79,4.07,183.6,0.0,0.0,0.0,0.0,0.0,13.49,432.5
2020-01-14 02:20:00,987.51,4.22,278.38,2.01,85.5,8.26,7.06,1.2,4.46,7.15,1236.87,2.78,3.89,177.6,0.0,0.0,0.0,0.0,0.0,13.49,431.9
